id,self_reported_sleep_duration
User #23995,8.916666666666668
User #23995,9.166666666666668
User #23995,8.666666666666668
User #23995,6.833333333333331
User #23995,10.333333333333332
User #23995,9.25
User #23995,6.916666666666669
User #23995,9.25
User #23995,9.416666666666668
User #23995,8.916666666666668
User #23995,8.416666666666668
User #23995,9.833333333333332
User #23995,9.416666666666668
User #23995,4.916666666666668
User #23995,9.416666666666668
User #23995,9.216666666666663
User #23995,9.966666666666663
User #23995,8.916666666666668
User #23995,9.5
User #23995,6.216666666666665
User #23995,8.833333333333332
User #23995,9.216666666666663
User #23995,9.666666666666668
User #23995,9.466666666666663
User #23995,9.466666666666663
User #23995,6.833333333333332
User #23995,7.666666666666669
User #23995,9.0
User #23995,9.416666666666668
User #23995,6.25
User #23995,8.583333333333332
User #23995,9.166666666666668
User #23995,4.5
User #23995,8.916666666666668
User #23995,8.166666666666668
User #23995,8.5
User #23995,7.666666666666669
User #24007,9.833333333333332
User #24007,6.916666666666669
User #24007,7.916666666666669
User #24007,8.666666666666668
User #24007,4.416666666666668
User #24007,12.416666666666668
User #24007,9.916666666666668
User #24007,9.083333333333332
User #24007,6.583333333333331
User #24007,8.916666666666668
User #24007,8.75
User #24007,6.166666666666668
User #24007,7.916666666666669
User #24007,8.916666666666668
User #24007,8.916666666666668
User #24007,5.916666666666668
User #24007,11.166666666666668
User #24007,7.916666666666669
User #24007,7.416666666666669
User #24007,9.916666666666668
User #24007,9.666666666666668
User #24007,6.083333333333332
User #24007,7.666666666666669
User #24007,9.916666666666668
User #24007,7.916666666666669
User #24007,6.833333333333331
User #24007,8.916666666666668
User #24007,7.916666666666669
User #24007,6.916666666666669
User #24007,6.916666666666669
User #24007,6.916666666666669
User #24007,6.916666666666669
User #24007,5.916666666666668
User #24007,8.666666666666668
User #24007,6.666666666666669
User #24007,6.916666666666669
User #24007,6.916666666666669
User #24007,6.916666666666669
User #24007,6.916666666666668
User #24007,6.833333333333331
User #24007,7.916666666666669
User #24007,9.833333333333332
User #24007,6.166666666666668
User #24007,5.916666666666668
User #24007,6.666666666666669
User #24007,5.916666666666668
User #24007,8.416666666666668
User #24007,7.166666666666669
User #24007,5.916666666666668
User #24007,6.916666666666669
User #24007,5.916666666666668
User #24007,5.916666666666668
User #24007,7.666666666666669
User #24007,5.916666666666668
User #24007,4.916666666666668
User #24040,8.25
User #24040,8.916666666666668
User #24040,7.833333333333331
User #24040,8.666666666666668
User #24040,7.138888888888888
User #24040,8.083333333333332
User #24040,7.75
User #24040,7.25
User #24040,3.666666666666668
User #24040,9.333333333333332
User #24040,6.25
User #24040,7.666666666666667
User #24040,6.75
User #24040,7.916666666666668
User #24040,6.083333333333332
User #24040,7.166666666666668
User #24040,9.333333333333332
User #24040,7.833333333333331
User #24040,10.333333333333332
User #24040,6.75
User #24040,9.0
User #24040,9.0
User #24040,7.5
User #24040,8.0
User #24040,8.0
User #24040,9.0
User #24040,7.5
User #24040,9.25
User #24040,7.666666666666668
User #24040,7.666666666666669
User #24040,8.166666666666668
User #24040,7.833333333333332
User #24040,8.416666666666668
User #24040,7.416666666666669
User #24040,7.666666666666669
User #24040,8.166666666666668
User #24040,8.666666666666668
User #24040,7.916666666666668
User #24040,9.0
User #24040,8.666666666666668
User #24040,7.666666666666669
User #24040,7.666666666666668
User #24040,6.916666666666668
User #24040,7.166666666666668
User #24040,7.666666666666668
User #24040,7.666666666666669
User #24040,7.666666666666669
User #24040,7.666666666666669
User #24040,6.666666666666669
User #24040,7.166666666666669
User #24040,6.0
User #24040,7.916666666666669
User #24040,6.416666666666669
User #24040,7.333333333333332
User #24040,7.666666666666669
User #24040,7.166666666666669
User #24040,7.416666666666669
User #24041,6.75
User #24041,7.75
User #24041,9.0
User #24041,7.333333333333332
User #24041,10.333333333333332
User #24041,8.5
User #24041,8.75
User #24041,9.75
User #24041,8.75
User #24041,9.416666666666668
User #24041,7.333333333333332
User #24041,9.166666666666668
User #24041,10.0
User #24041,9.75
User #24041,9.916666666666668
User #24041,8.75
User #24041,6.5
User #24041,9.083333333333332
User #24041,8.583333333333332
User #24041,8.25
User #24041,9.25
User #24041,7.916666666666669
User #24041,10.166666666666668
User #24041,9.083333333333332
User #24041,8.166666666666668
User #24041,7.75
User #24041,8.916666666666668
User #24041,8.333333333333332
User #24041,7.416666666666668
User #24041,8.75
User #24041,8.833333333333332
User #24041,8.25
User #24041,8.833333333333332
User #24041,8.833333333333332
User #24041,8.583333333333332
User #24041,8.833333333333332
User #24041,8.0
User #24041,9.75
User #24041,10.25
User #24041,9.0
User #24041,9.5
User #24041,9.083333333333332
User #24041,7.583333333333331
User #24041,6.416666666666669
User #24041,7.833333333333331
User #24041,9.083333333333332
User #24041,8.083333333333332
User #24041,7.0
User #24041,9.833333333333332
User #24041,9.083333333333332
User #24041,8.75
User #24071,7.416666666666668
User #24071,6.333333333333332
User #24071,8.866666666666667
User #24071,8.833333333333332
User #24071,6.916666666666669
User #24071,5.666666666666668
User #24071,5.5
User #24071,10.166666666666668
User #24071,8.708333333333334
User #24071,5.166666666666668
User #24071,9.583333333333332
User #24071,8.75
User #24071,6.25
User #24071,7.833333333333333
User #24071,6.333333333333332
User #24071,7.75
User #24071,8.416666666666668
User #24071,9.583333333333332
User #24071,7.333333333333332
User #24071,6.416666666666668
User #24071,9.083333333333332
User #24071,8.083333333333332
User #24071,8.833333333333332
User #24071,8.833333333333332
User #24071,8.333333333333332
User #24071,8.666666666666668
User #24071,8.25
User #24071,8.0
User #24071,7.0
User #24071,8.166666666666668
User #24071,9.833333333333332
User #24071,7.416666666666668
User #24071,9.333333333333332
User #24071,9.0
User #24071,7.833333333333331
User #24071,3.5
User #24071,3.5
User #24071,8.25
User #24071,8.25
User #24071,7.5
User #24071,4.166666666666668
User #24071,8.666666666666668
User #24071,8.333333333333332
User #24071,7.0
User #24071,7.833333333333331
User #24071,8.666666666666668
User #24071,8.0
User #24071,6.25
User #24071,5.583333333333332
User #24071,8.083333333333332
User #24071,9.333333333333332
User #24071,8.0
User #24071,7.583333333333331
User #24071,7.654761904761906
User #24071,9.083333333333332
User #24071,8.583333333333332
User #24071,7.833333333333332
User #24071,7.833333333333331
User #24127,8.916666666666668
User #24127,9.25
User #24127,7.5
User #24127,9.75
User #24127,8.416666666666668
User #24127,7.416666666666668
User #24127,6.583333333333331
User #24127,7.75
User #24127,9.333333333333332
User #24127,7.083333333333331
User #24127,8.916666666666668
User #24127,8.833333333333332
User #24127,8.916666666666668
User #24127,7.166666666666669
User #24127,5.666666666666668
User #24127,5.916666666666668
User #24127,9.166666666666668
User #24127,7.75
User #24127,6.916666666666667
User #24127,6.666666666666669
User #24127,8.25
User #24127,8.333333333333332
User #24127,8.166666666666668
User #24127,7.083333333333331
User #24127,8.583333333333332
User #24127,5.916666666666668
User #24127,10.833333333333332
User #24127,9.333333333333332
User #24127,9.583333333333332
User #24127,8.833333333333332
User #24127,5.666666666666668
User #24127,8.333333333333332
User #24127,8.833333333333332
User #24127,8.583333333333332
User #24127,8.583333333333332
User #24127,9.083333333333332
User #24127,6.833333333333331
User #24127,8.25
User #24127,8.583333333333332
User #24127,8.75
User #24127,8.666666666666668
User #24127,7.833333333333331
User #24127,8.583333333333332
User #24127,8.416666666666668
User #24127,8.083333333333332
User #24127,7.833333333333331
User #24127,8.833333333333332
User #24127,6.416666666666669
User #24127,8.083333333333332
User #24127,7.333333333333332
User #24127,8.083333333333332
User #24127,7.166666666666669
User #24127,8.25
User #24127,7.833333333333331
User #24127,7.833333333333331
User #24127,6.916666666666669
User #24192,9.0
User #24192,8.0
User #24192,7.416666666666669
User #24192,8.0
User #24192,7.25
User #24192,8.083333333333332
User #24192,3.75
User #24192,7.0
User #24192,7.75
User #24192,8.5
User #24192,7.0
User #24192,8.5
User #24192,5.5
User #24192,7.833333333333332
User #24192,8.666666666666668
User #24192,6.916666666666669
User #24192,9.0
User #24192,8.75
User #24192,7.75
User #24192,10.0
User #24192,9.25
User #24192,9.0
User #24192,7.833333333333331
User #24192,9.5
User #24192,7.75
User #24192,7.25
User #24192,9.25
User #24192,7.75
User #24192,7.75
User #24192,7.75
User #24192,7.75
User #24192,8.0
User #24192,7.75
User #24192,6.583333333333331
User #24192,9.5
User #24192,8.916666666666668
User #24192,9.0
User #24192,8.0
User #24192,9.0
User #24192,10.25
User #24192,6.0
User #24192,8.75
User #24192,8.25
User #24192,8.25
User #24192,8.25
User #24192,6.75
User #24192,8.5
User #24192,7.5
User #24192,9.5
User #24192,8.25
User #24192,9.0
User #24192,6.0
User #24192,7.5
User #24192,8.916666666666668
User #24213,9.166666666666668
User #24213,6.0
User #24213,9.25
User #24213,7.5
User #24213,7.166666666666669
User #24213,9.0
User #24213,8.916666666666668
User #24213,7.916666666666669
User #24213,5.0
User #24213,8.916666666666668
User #24213,8.416666666666668
User #24213,8.416666666666668
User #24213,5.333333333333332
User #24213,11.416666666666666
User #24213,9.916666666666668
User #24213,6.416666666666669
User #24213,7.916666666666669
User #24213,6.916666666666669
User #24213,8.833333333333332
User #24213,7.916666666666669
User #24213,10.0
User #24213,8.416666666666668
User #24213,9.0
User #24213,6.75
User #24213,6.833333333333331
User #24213,6.833333333333331
User #24213,8.5
User #24213,7.833333333333331
User #24213,9.833333333333332
User #24213,8.25
User #24213,7.666666666666669
User #24213,8.416666666666668
User #24213,8.0
User #24213,8.666666666666668
User #24213,6.833333333333331
User #24213,9.916666666666668
User #24213,7.833333333333331
User #24213,7.083333333333331
User #24213,6.916666666666669
User #24213,8.166666666666668
User #24213,8.833333333333332
User #24213,6.833333333333331
User #24213,6.75
User #24213,9.416666666666668
User #24213,7.333333333333331
User #24213,9.916666666666668
User #24213,7.666666666666669
User #24213,9.916666666666668
User #24213,9.333333333333332
User #24213,8.416666666666668
User #24213,8.916666666666668
User #24213,8.166666666666668
User #24213,6.083333333333332
User #24213,5.25
User #24213,8.833333333333332
User #24213,9.833333333333332
User #24213,7.833333333333331
User #24223,7.416666666666669
User #24223,7.416666666666669
User #24223,6.916666666666668
User #24223,7.583333333333331
User #24223,6.666666666666669
User #24223,7.500000000000001
User #24223,7.166666666666669
User #24223,8.333333333333332
User #24223,8.166666666666668
User #24223,2.833333333333332
User #24223,6.333333333333332
User #24223,8.833333333333332
User #24223,7.75
User #24223,9.0
User #24223,7.583333333333331
User #24223,8.166666666666668
User #24223,6.25
User #24223,7.333333333333331
User #24223,6.916666666666669
User #24223,9.333333333333332
User #24223,9.5
User #24223,8.166666666666668
User #24223,7.75
User #24223,7.916666666666669
User #24223,7.916666666666668
User #24223,7.25
User #24223,8.0
User #24223,9.083333333333332
User #24223,5.833333333333332
User #24223,7.583333333333331
User #24223,8.166666666666668
User #24223,7.333333333333331
User #24223,7.416666666666669
User #24223,7.75
User #24223,7.416666666666669
User #24223,8.666666666666668
User #24223,7.083333333333331
User #24223,6.0
User #24223,8.166666666666668
User #24223,7.916666666666669
User #24223,5.916666666666668
User #24223,7.666666666666669
User #24223,7.833333333333332
User #24223,7.916666666666669
User #24223,8.416666666666668
User #24223,7.5
User #24223,8.083333333333332
User #24223,7.833333333333331
User #24223,7.25
User #24223,8.0
User #24223,7.75
User #24223,7.916666666666669
User #24223,8.083333333333332
User #24223,6.5
User #24223,8.0
User #24223,7.5
User #24223,8.083333333333332
User #24224,9.0
User #24224,8.0
User #24224,8.0
User #24224,8.333333333333332
User #24224,8.5
User #24224,8.75
User #24224,8.75
User #24224,8.75
User #24224,7.75
User #24224,6.5
User #24224,7.5
User #24224,4.75
User #24224,8.75
User #24224,8.75
User #24224,7.25
User #24224,8.5
User #24224,9.75
User #24224,7.75
User #24224,9.0
User #24224,7.5
User #24224,6.5
User #24224,8.25
User #24224,8.5
User #24224,9.0
User #24224,6.75
User #24224,8.75
User #24224,6.25
User #24224,8.25
User #24224,8.25
User #24224,7.5
User #24224,8.75
User #24224,7.25
User #24224,8.0
User #24224,6.5
User #24224,8.0
User #24224,8.25
User #24224,6.5
User #24224,7.0
User #24224,5.5
User #24224,8.75
User #24224,6.25
User #24224,8.0
User #24224,5.25
User #24224,6.25
User #24224,7.5
User #24224,7.75
User #24224,7.75
User #24224,7.75
User #24224,7.5
User #24224,8.0
User #24224,6.75
User #24232,7.75
User #24232,9.0
User #24232,8.5
User #24232,8.25
User #24232,9.25
User #24232,7.75
User #24232,8.5
User #24232,8.75
User #24232,8.0
User #24232,4.75
User #24232,11.166666666666668
User #24232,11.0
User #24232,6.5
User #24232,10.25
User #24232,8.375
User #24232,8.75
User #24232,10.75
User #24232,9.75
User #24232,7.75
User #24232,9.25
User #24232,8.5
User #24232,8.333333333333332
User #24232,8.0
User #24232,10.666666666666668
User #24232,8.25
User #24232,7.0
User #24232,10.0
User #24232,10.0
User #24232,7.25
User #24232,8.75
User #24232,10.75
User #24232,9.5
User #24232,9.0
User #24232,9.25
User #24232,9.25
User #24232,10.0
User #24232,9.0
User #24232,9.25
User #24232,10.0
User #24232,8.5
User #24232,9.75
User #24232,6.75
User #24232,7.75
User #24232,9.25
User #24232,8.916666666666668
User #24232,9.0
User #24232,9.5
User #24232,9.75
User #24232,9.166666666666668
User #24232,8.25
User #24232,8.0
User #24232,8.666666666666668
User #24232,9.75
User #24232,8.75
User #24232,8.166666666666668
User #25163,8.5
User #25163,9.75
User #25163,7.583333333333331
User #25163,8.583333333333332
User #25163,7.25
User #25163,7.25
User #25163,8.583333333333332
User #25163,8.75
User #25163,7.666666666666669
User #25163,8.333333333333332
User #25163,8.75
User #25163,7.583333333333331
User #25163,8.0
User #25163,7.833333333333331
User #25163,7.666666666666669
User #25163,7.333333333333331
User #25163,8.5
User #25163,8.75
User #25163,7.75
User #25163,7.75
User #25163,8.083333333333332
User #25163,9.833333333333332
User #25163,8.25
User #25163,8.75
User #25163,8.0
User #25163,7.083333333333331
User #25163,7.583333333333331
User #25163,8.75
User #25163,7.916666666666669
User #25163,9.25
User #25163,7.666666666666669
User #25163,7.833333333333331
User #25163,7.833333333333331
User #25163,8.916666666666668
User #25163,7.75
User #25163,6.666666666666669
User #25163,8.833333333333332
User #25163,8.0
User #25163,8.416666666666668
User #25163,7.916666666666668
User #25163,8.416666666666668
User #25163,6.666666666666669
User #25163,7.416666666666669
User #25163,9.416666666666668
User #25163,7.666666666666669
User #25163,7.833333333333331
User #25163,7.333333333333331
User #25163,8.25
User #25163,8.416666666666668
User #25163,7.416666666666669
User #25163,7.666666666666669
User #25171,9.916666666666668
User #25171,9.416666666666668
User #25171,8.0
User #25171,8.416666666666668
User #25171,9.083333333333332
User #25171,8.5
User #25171,5.833333333333332
User #25171,9.0
User #25171,9.0
User #25171,7.75
User #25171,9.75
User #25171,9.75
User #25171,9.25
User #25171,8.916666666666668
User #25171,9.5
User #25171,7.416666666666668
User #25171,10.25
User #25171,8.833333333333332
User #25171,9.333333333333332
User #25171,9.25
User #25171,9.25
User #25171,7.75
User #25171,8.916666666666668
User #25171,8.25
User #25171,8.833333333333332
User #25171,9.75
User #25171,7.75
User #25171,10.0
User #25171,8.0
User #25171,8.25
User #25171,8.0
User #25171,9.0
User #25171,8.5
User #25171,9.333333333333332
User #25171,9.166666666666668
User #25171,8.75
User #25171,5.333333333333332
User #25171,10.0
User #25171,8.5
User #25171,9.0
User #25171,9.0
User #25171,7.0
User #25171,5.666666666666668
User #25171,9.25
User #25171,8.5
User #25171,8.0
User #25171,8.25
User #25171,8.833333333333332
User #25171,9.0
User #25171,9.0
User #25189,8.0
User #25189,7.0
User #25189,8.166666666666668
User #25189,7.416666666666669
User #25189,8.916666666666668
User #25189,10.083333333333332
User #25189,9.833333333333332
User #25189,9.75
User #25189,6.75
User #25189,7.25
User #25189,10.5
User #25189,8.0
User #25189,9.5
User #25189,9.5
User #25189,7.666666666666669
User #25189,8.0
User #25189,8.75
User #25189,8.0
User #25189,9.0
User #25189,8.25
User #25189,7.5
User #25189,9.25
User #25189,8.5
User #25189,7.5
User #25189,8.25
User #25189,8.25
User #25189,7.666666666666669
User #25189,7.25
User #25189,11.666666666666668
User #25189,10.0
User #25189,9.25
User #25189,9.0
User #25189,9.0
User #25189,9.75
User #25189,7.5
User #25189,9.0
User #25189,9.0
User #25189,9.25
User #25189,8.5
User #25189,8.25
User #25189,7.75
User #25189,8.25
User #25189,9.75
User #25189,9.75
User #25189,8.833333333333332
User #25189,9.25
User #25189,8.333333333333332
User #25189,7.0
User #25189,8.583333333333332
User #25189,9.25
User #25189,8.25
User #25189,8.5
User #25189,8.0
User #25189,8.5
User #25201,6.333333333333332
User #25201,6.5
User #25201,7.083333333333331
User #25201,7.333333333333331
User #25201,7.416666666666669
User #25201,9.0
User #25201,6.333333333333332
User #25201,6.833333333333331
User #25201,6.083333333333332
User #25201,9.166666666666668
User #25201,7.833333333333331
User #25201,6.666666666666669
User #25201,7.666666666666669
User #25201,6.833333333333331
User #25201,6.166666666666668
User #25201,8.833333333333332
User #25201,8.833333333333332
User #25201,9.916666666666668
User #25201,7.166666666666669
User #25201,7.166666666666669
User #25201,7.166666666666669
User #25201,6.25
User #25201,8.833333333333332
User #25201,7.5
User #25201,9.416666666666668
User #25201,7.416666666666669
User #25201,6.833333333333331
User #25201,10.333333333333332
User #25201,8.083333333333332
User #25201,8.583333333333332
User #25201,7.666666666666669
User #25201,7.583333333333331
User #25201,8.416666666666668
User #25201,6.416666666666669
User #25201,9.666666666666668
User #25201,10.25
User #25201,7.666666666666669
User #25201,8.916666666666668
User #25201,8.916666666666668
User #25201,6.416666666666669
User #25201,8.083333333333332
User #25201,8.916666666666668
User #25201,8.0
User #25201,7.666666666666669
User #25201,8.083333333333332
User #25201,8.583333333333332
User #25201,9.333333333333332
User #25201,8.25
User #25201,9.083333333333332
User #25201,11.416666666666668
User #25201,9.166666666666668
User #25201,9.416666666666668
User #25201,8.416666666666668
User #25235,9.083333333333332
User #25235,7.666666666666669
User #25235,7.5
User #25235,7.75
User #25235,8.166666666666668
User #25235,6.75
User #25235,8.5
User #25235,7.5
User #25235,9.75
User #25235,8.25
User #25235,8.0
User #25235,8.5
User #25235,7.166666666666669
User #25235,8.5
User #25235,8.416666666666668
User #25235,9.25
User #25235,9.583333333333332
User #25235,8.666666666666668
User #25235,7.75
User #25235,7.25
User #25235,8.416666666666668
User #25235,7.75
User #25235,8.833333333333332
User #25235,6.666666666666669
User #25235,9.0
User #25235,7.916666666666669
User #25235,7.666666666666669
User #25235,8.916666666666668
User #25235,7.416666666666669
User #25235,8.0
User #25235,7.666666666666669
User #25235,6.5
User #25235,7.5
User #25235,7.666666666666668
User #25235,8.0
User #25235,6.833333333333331
User #25235,6.75
User #25235,7.5
User #25235,8.0
User #25235,9.083333333333332
User #25235,7.25
User #25235,9.0
User #25235,7.583333333333331
User #25235,8.583333333333332
User #25235,6.416666666666668
User #25235,5.75
User #25235,6.25
User #25235,7.0
User #25235,8.25
User #25235,8.25
User #25235,8.916666666666668
User #25235,8.25
User #25235,8.5
User #25235,8.166666666666668
User #25235,7.166666666666669
User #25235,6.0
User #25235,8.0
